,snap_num,pos,nick,lap,gap,int,pits,t
20,16,21,Karthikeyan,OUT,68.9,2.000,1,
21,16,22,Pic,17,84.7,15.700,1,1:58.155
22,16,23,Alonso,×,16L, ,0,
23,16,24,Rosberg,×,16L, ,0,
0,17,1,Vettel,OUT, , ,1,
1,17,2,Massa,PIT,10.8,10.800,1,
2,17,3,Hamilton,OUT,22.7,11.500,1,
3,17,4,Maldonado,OUT,28.6,5.800,1,
4,17,5,Ricciardo,18,29.7,1.000,0,1:41.502
5,17,6,Kobayashi,18,30.0,0.300,1,1:41.454
6,17,7,Button,18,30.5,0.400,1,1:41.456
7,17,8,Raikkonen,18,38.4,7.800,1,1:39.957
8,17,9,Perez,18,41.1,2.700,1,1:58.780
9,17,10,Hulkenberg,18,42.1,1.000,1,1:40.960
10,17,11,Kovalainen,18,43.1,0.900,0,1:43.679
11,17,12,Vergne,18,44.2,1.000,0,1:43.103
12,17,13,Schumacher,18,44.4,0.200,0,1:42.470
13,17,14,Senna,OUT,47.7,3.200,2,
14,17,15,Webber,18,50.3,2.500,1,1:40.181
15,17,16,Glock,18,52.9,2.600,0,1:43.078
16,17,17,Di Resta,18,57.9,4.900,1,1:41.065
17,17,18,de la Rosa,18,64.2,6.300,0,1:43.662
18,17,19,Petrov,18,64.4,0.100,0,1:43.194
19,17,20,Grosjean,18,66.6,2.100,2,1:39.794
20,17,21,Pic,18,85.2,18.600,1,1:40.622
21,17,22,Karthikeyan,18,91.9,6.700,1,2:03.130
22,17,23,Rosberg,×,17L, ,0,
23,17,24,Alonso,×,17L, ,0,
0,18,1,Vettel,19, , ,1,1:56.435
1,18,2,Massa,OUT,10.8,10.800,1,
2,18,3,Kobayashi,19,29.4,18.600,1,1:41.224
3,18,4,Button,19,31.5,2.100,1,1:42.860
4,18,5,Ricciardo,OUT,33.2,1.600,1,
5,18,6,Raikkonen,19,36.3,3.100,1,1:39.756
6,18,7,Hamilton,19,37.4,1.100,1,1:56.564
7,18,8,Perez,19,38.3,0.800,1,1:38.983
8,18,9,Hulkenberg,19,39.7,1.300,1,1:39.368
9,18,10,Kovalainen,19,43.4,3.600,0,1:42.098
10,18,11,Vergne,19,44.7,1.200,0,1:42.329
11,18,12,Maldonado,19,45.2,0.500,1,1:58.422
12,18,13,Schumacher,OUT,47.6,2.300,1,
13,18,14,Webber,19,48.8,1.200,1,1:40.338
14,18,15,Glock,19,53.1,4.300,0,1:42.039
15,18,16,Di Resta,19,56.8,3.600,1,1:40.725
16,18,17,Senna,19,64.8,8.000,2,1:58.909
17,18,18,Petrov,19,65.6,0.800,0,1:43.035
18,18,19,Grosjean,19,67.1,1.400,2,1:42.303
19,18,20,de la Rosa,OUT,70.2,3.100,1,
20,18,21,Pic,19,84.4,14.100,1,1:41.001
21,18,22,Karthikeyan,19,92.0,7.500,1,1:41.835
22,18,23,Rosberg,×,18L, ,0,
23,18,24,Alonso,×,18L, ,0,
0,19,1,Vettel,20, , ,1,1:39.207
1,19,2,Massa,20,9.8,9.800,1,1:38.925
2,19,3,Kobayashi,20,12.4,2.600,1,1:39.304
3,19,4,Button,20,14.7,2.300,1,1:39.875
4,19,5,Raikkonen,20,20.3,5.600,1,
5,19,6,Hamilton,20,20.8,0.400,1,1:39.637
6,19,7,Hulkenberg,20,23.1,2.200,1,1:39.496
7,19,8,Perez,20,21.1,0.700,1,1:39.277
8,19,9,Maldonado,20,31.3,8.400,1,1:42.525
9,19,10,Kovalainen,OUT,31.5,0.100,1,
10,19,11,Webber,20,33.0,1.500,1,1:40.650
11,19,12,Vergne,OUT,34.4,1.300,1,
12,19,13,Ricciardo,20,35.5,1.100,1,1:58.779
13,19,14,Glock,20,39.2,3.700,0,1:42.539
14,19,15,Di Resta,20,41.1,1.800,1,1:40.725
15,19,16,Schumacher,20,47.4,6.200,1,1:56.200
16,19,17,Senna,20,48.5,1.000,2,1:40.078
17,19,18,Petrov,20,51.9,3.400,0,1:42.751
18,19,19,Grosjean,20,52.7,0.700,2,1:42.054
19,19,20,Pic,20,68.7,16.000,1,1:40.802
20,19,21,Karthikeyan,20,77.8,9.000,1,1:42.262
21,19,22,de la Rosa,20,78.3,0.500,1,2:04.594
22,19,23,Alonso,×,19L, ,0,
23,19,24,Rosberg,×,19L, ,0,
0,20,1,Vettel,20, , ,1,1:39.207
1,20,2,Massa,20,9.8,9.800,1,1:38.925
2,20,3,Kobayashi,21,12.4,2.800,1,1:39.434
3,20,4,Button,21,15.0,2.600,1,1:39.736
4,20,5,Raikkonen,21,20.6,5.500,1,1:39.718
5,20,6,Hamilton,21,21.6,1.000,1,1:40.236
6,20,7,Hulkenberg,21,23.7,2.100,1,1:40.082
7,20,8,Maldonado,21,31.6,7.900,1,1:39.247
8,20,9,Webber,21,34.7,3.000,1,1:40.108
9,20,10,Ricciardo,21,36.8,2.000,1,1:39.756
10,20,11,Glock,21,42.3,5.700,0,1:42.281
11,20,12,Di Resta,21,42.7,0.400,1,1:40.844
12,20,13,Schumacher,21,47.9,5.100,1,1:39.726
13,20,14,Senna,21,49.0,1.100,2,1:39.759
14,20,15,Kovalainen,21,53.1,4.000,1,2:00.819
15,20,16,Grosjean,21,56.7,3.500,2,1:43.191
16,20,17,Vergne,21,57.5,0.700,1,2:02.316
17,20,18,Petrov,OUT,59.3,1.800,1,
18,20,19,Pic,21,70.6,11.300,1,1:41.099
19,20,20,Karthikeyan,21,80.0,9.400,1,1:41.465
20,20,21,de la Rosa,21,80.9,0.800,1,1:41.713
21,20,22,Perez,×,2L, ,1,
22,20,23,Alonso,×,20L, ,0,
23,20,24,Rosberg,×,20L, ,0,
0,21,1,Vettel,22, , ,1,1:39.063
1,21,2,Massa,22,9.3,9.300,1,1:38.876
2,21,3,Kobayashi,22,12.6,3.200,1,1:39.308
3,21,4,Button,22,15.6,2.900,1,1:39.672
4,21,5,Raikkonen,22,21.4,5.700,1,1:39.863
5,21,6,Hamilton,22,23.1,1.700,1,1:40.557
6,21,7,Hulkenberg,22,24.6,1.500,1,1:39.916
7,21,8,Maldonado,22,31.6,7.900,1,1:39.247
8,21,9,Webber,22,34.7,3.000,1,1:40.108
9,21,10,Ricciardo,22,36.8,2.000,1,1:39.756
10,21,11,Di Resta,22,44.0,7.100,1,1:40.750
11,21,12,Glock,OUT,47.6,3.600,1,
12,21,13,Schumacher,22,48.0,0.300,1,1:39.621
13,21,14,Senna,22,49.3,1.200,2,1:39.743
14,21,15,Kovalainen,22,54.7,5.300,1,1:41.046
15,21,16,Grosjean,22,57.7,3.000,2,1:40.580
