,snap_num,pos,nick,lap,gap,int,pits,t
12,18,13,Sutil,18,26.5,1.500,1,1:38.702
13,18,14,Di Resta,18,29.5,3.000,1,1:38.882
14,18,15,Gutierrez,18,30.2,0.600,1,1:38.905
15,18,16,Vergne,18,48.7,18.400,1,1:39.878
16,18,17,Van Der Garde,18,61.0,12.200,1,1:40.823
17,18,18,Bianchi,18,62.8,1.800,1,1:40.704
18,18,19,Pic,18,63.9,1.000,1,1:40.554
19,18,20,Chilton,18,67.6,3.700,1,1:40.156
20,18,21,Webber,17,1L,81.400,1,1:37.655
21,18,22,Massa,×,14L, ,0,
0,19,1,Vettel,19, , ,1,1:37.155
1,19,2,Grosjean,19,2.8,2.800,1,1:37.130
2,19,3,Button,19,8.0,5.200,0,1:38.376
3,19,4,Hamilton,19,12.0,3.900,1,1:38.658
4,19,5,Raikkonnen,19,12.6,0.600,1,1:38.808
5,19,6,Hulkenberg,OUT,14.1,1.500,1,
6,19,7,Alonso,19,14.2,0.000,1,1:37.037
7,19,8,Maldonado,19,21.7,7.500,0,1:39.144
8,19,9,Bottas,19,24.3,2.500,0,1:38.858
9,19,10,Ricciardo,19,25.9,1.500,1,1:39.203
10,19,11,Perez,19,26.6,0.700,1,1:39.327
11,19,12,Sutil,19,27.2,0.600,1,1:38.378
12,19,13,Di Resta,19,30.7,3.500,1,1:38.885
13,19,14,Gutierrez,19,31.3,0.500,1,1:38.762
14,19,15,Rosberg,19,33.8,2.500,1,1:53.865
15,19,16,Vergne,19,51.1,17.200,1,1:40.151
16,19,17,Van Der Garde,19,64.5,13.400,1,1:41.283
17,19,18,Bianchi,19,66.3,1.700,1,1:41.147
18,19,19,Pic,19,67.2,0.900,1,1:41.060
19,19,20,Chilton,19,70.7,3.400,1,1:40.748
20,19,21,Webber,18,1L,78.200,1,1:36.990
21,19,22,Massa,×,15L, ,0,
0,20,1,Vettel,20, , ,1,1:37.835
1,20,2,Grosjean,20,2.8,2.800,1,1:37.130
2,20,3,Button,20,9.4,6.500,0,1:38.497
3,20,4,Raikkonnen,20,13.3,3.900,1,1:37.874
4,20,5,Hamilton,20,14.0,0.600,1,1:39.172
5,20,6,Alonso,20,14.5,0.500,1,1:37.436
6,20,7,Maldonado,20,23.9,9.300,0,1:39.309
7,20,8,Bottas,20,27.0,3.100,0,1:39.857
8,20,9,Perez,20,28.6,1.500,1,1:39.122
9,20,10,Sutil,20,29.3,0.700,1,1:39.237
10,20,11,Ricciardo,OUT,30.7,1.400,2,
11,20,12,Hulkenberg,20,32.7,2.000,1,1:55.718
12,20,13,Di Resta,20,33.5,0.700,1,1:39.902
13,20,14,Gutierrez,20,34.2,0.700,1,1:40.063
14,20,15,Rosberg,20,35.0,0.700,1,1:38.301
15,20,16,Vergne,20,53.7,18.700,1,1:39.760
16,20,17,Van Der Garde,20,68.4,14.600,1,1:41.039
17,20,18,Pic,20,70.7,2.200,1,1:40.602
18,20,19,Bianchi,OUT,71.6,0.900,2,
19,20,20,Chilton,20,73.6,2.000,1,1:40.100
20,20,21,Webber,19,1L,75.000,1,1:37.551
21,20,22,Massa,×,16L, ,0,
0,21,1,Vettel,21, , ,1,1:37.561
1,21,2,Grosjean,21,2.0,2.000,1,1:37.333
2,21,3,Button,21,10.2,7.900,0,1:38.632
3,21,4,Raikkonnen,21,12.7,2.500,1,1:37.269
4,21,5,Hamilton,21,14.5,1.800,1,1:38.405
5,21,6,Alonso,21,15.0,0.400,1,1:38.357
6,21,7,Maldonado,21,25.7,10.600,0,1:39.645
7,21,8,Bottas,21,29.2,3.500,0,1:40.050
8,21,9,Perez,21,29.7,0.400,1,1:38.948
9,21,10,Sutil,21,30.5,0.800,1,1:39.104
10,21,11,Hulkenberg,21,32.7,2.100,1,1:37.818
11,21,12,Di Resta,21,34.9,2.100,1,1:39.231
12,21,13,Gutierrez,21,35.5,0.600,1,1:39.157
13,21,14,Rosberg,21,36.1,0.500,1,1:38.939
14,21,15,Ricciardo,21,48.1,12.000,2,1:55.297
15,21,16,Vergne,21,55.6,7.400,1,1:39.685
16,21,17,Pic,21,73.5,17.900,1,1:40.639
17,21,18,Van Der Garde,OUT,74.0,0.400,2,
18,21,19,Chilton,21,76.5,2.500,1,1:40.772
19,21,20,Bianchi,21,90.3,13.700,2,1:56.542
20,21,21,Webber,20,1L,72.900,1,1:37.976
21,21,22,Massa,×,17L, ,0,
0,22,1,Vettel,22, , ,1,1:37.386
1,22,2,Grosjean,22,2.0,2.000,1,1:37.374
2,22,3,Button,22,11.4,9.300,0,1:38.787
3,22,4,Raikkonnen,22,12.5,1.100,1,1:37.378
4,22,5,Hamilton,22,16.0,3.400,1,1:39.046
5,22,6,Alonso,22,16.4,0.300,1,1:38.930
6,22,7,Maldonado,22,27.9,11.500,0,1:39.811
7,22,8,Bottas,22,31.8,3.900,0,1:40.172
8,22,9,Perez,22,32.2,0.300,1,1:40.056
9,22,10,Sutil,22,32.6,0.400,1,1:39.653
10,22,11,Hulkenberg,22,32.9,0.200,1,1:37.757
11,22,12,Di Resta,22,36.3,3.400,1,1:38.982
12,22,13,Gutierrez,22,37.4,1.000,1,1:39.428
13,22,14,Rosberg,22,37.6,0.200,1,1:39.077
14,22,15,Ricciardo,22,50.2,12.600,2,1:39.663
15,22,16,Vergne,22,57.7,7.400,1,1:39.715
16,22,17,Pic,22,76.3,18.500,1,1:40.323
17,22,18,Chilton,OUT,82.2,5.900,2,
18,22,19,Bianchi,22,92.6,10.300,2,1:39.844
19,22,20,Van Der Garde,22,94.3,1.700,2,1:57.904
20,22,21,Webber,21,1L,56.700,1,1:38.355
21,22,22,Massa,×,18L, ,0,
0,23,1,Vettel,22, , ,1,1:37.651
1,23,2,Grosjean,23,1.9,1.900,1,1:37.551
2,23,3,Raikkonnen,23,12.8,10.800,1,1:37.675
