,snap_num,pos,nick,lap,gap,int,pits,t
9,21,10,Grosjean,19,28.6,0.600,1,1:45.349
10,21,11,Schumacher,19,36.8,8.100,1,1:46.435
11,21,12,Ricciardo,19,37.9,1.000,1,1:45.618
12,21,13,Di Resta,19,39.9,2.000,1,1:46.184
13,21,14,Vergne,19,41.0,1.000,1,1:46.215
14,21,15,Senna,19,42.5,1.400,1,1:46.516
15,21,16,Kovalainen,19,63.6,21.100,1,1:48.482
16,21,17,Petrov,19,67.6,4.000,1,1:47.246
17,21,18,Pic,OUT,69.7,2.000,1,
18,21,19,Glock,19,70.3,0.600,1,1:47.381
19,21,20,Karthikeyan,19,83.6,13.200,0,1:52.445
20,21,21,de la Rosa,×,2L, ,1,
21,21,22,Kobayashi,PIT,1L,54.800,3,
22,21,23,Rosberg,×,17L, ,0,
23,21,24,Button,×,18L, ,0,
0,22,1,Vettel,19, , ,1,1:44.660
1,22,2,Webber,19,5.6,5.600,1,1:45.158
2,22,3,Alonso,22,9.5,2.600,1,1:44.990
3,22,4,Massa,22,13.1,3.600,1,1:44.622
4,22,5,Hamilton,22,15.1,1.900,1,1:47.091
5,22,6,Raikkonen,22,16.5,1.300,1,1:45.522
6,22,7,Hulkenberg,22,31.4,15.500,1,1:46.133
7,22,8,Grosjean,22,33.6,2.200,1,1:44.599
8,22,9,Maldonado,22,36.9,3.200,0,1:48.300
9,22,10,Ricciardo,22,40.6,3.700,1,1:45.269
10,22,11,Schumacher,22,42.3,1.600,1,1:47.408
11,22,12,Di Resta,22,44.7,2.400,1,1:46.606
12,22,13,Vergne,22,47.5,2.700,1,1:46.866
13,22,14,Perez,22,47.9,0.300,1,1:47.906
14,22,15,Senna,22,49.5,1.600,1,1:46.938
15,22,16,Kovalainen,22,71.8,22.300,1,1:47.543
16,22,17,Petrov,22,75.5,3.600,1,1:47.632
17,22,18,Glock,22,78.4,2.900,1,1:47.912
18,22,19,Pic,22,95.3,16.800,1,1:47.310
19,22,20,Karthikeyan,21,1L,32.200,1,1:49.246
20,22,21,de la Rosa,×,5L, ,1,
21,22,22,Kobayashi,×,5L, ,3,
22,22,23,Rosberg,×,20L, ,0,
23,22,24,Button,×,21L, ,0,
0,23,1,Vettel,22, , ,1,1:44.800
1,23,2,Webber,22,6.8,6.800,1,1:45.366
2,23,3,Alonso,22,9.5,2.600,1,1:44.990
3,23,4,Massa,22,13.1,3.600,1,1:44.622
4,23,5,Hamilton,22,15.1,1.900,1,1:47.091
5,23,6,Raikkonen,22,16.5,1.300,1,1:45.522
6,23,7,Hulkenberg,22,31.4,15.500,1,1:46.133
