,snap_num,pos,nick,lap,gap,int,pits,t
13,19,14,Vergne,10,28.7,2.600,0,1:57.999
14,19,15,Ricciardo,10,31.1,2.300,0,1:58.519
15,19,16,Senna,10,33.3,2.100,0,1:58.905
16,19,17,Kovalainen,10,34.9,1.600,0,2:01.083
17,19,18,Kobayashi,10,38.2,3.300,0,2:00.852
18,19,19,Glock,10,39.1,0.900,0,2:02.696
19,19,20,Pic,10,42.6,3.400,0,2:00.082
20,19,21,de la Rosa,10,50.2,7.600,0,2:00.579
21,19,22,Karthikeyan,10,55.8,5.600,0,1:59.728
22,19,23,Petrov,10,69.5,13.700,1,1:57.823
23,19,24,Massa,10,75.9,6.300,1,1:55.732
0,20,1,Hamilton,10, , ,0,1:57.220
1,20,2,Vettel,10,2.7,2.700,0,1:58.218
2,20,3,Button,10,5.2,2.500,0,1:56.309
3,20,4,Maldonado,10,8.9,2.700,0,1:56.445
4,20,5,Alonso,10,12.6,3.600,0,1:56.787
5,20,6,Di Resta,10,15.2,2.500,0,1:57.214
6,20,7,Grosjean,10,19.4,4.200,0,1:57.406
7,20,8,Rosberg,10,21.5,2.000,0,1:57.963
8,20,9,Webber,OUT,23.4,1.900,1,
9,20,10,Schumacher,10,24.1,0.600,0,1:58.512
10,20,11,Raikkonen,10,24.8,0.600,0,1:58.637
11,20,12,Hulkenberg,10,25.4,0.600,0,1:58.384
12,20,13,Perez,10,26.1,0.600,0,1:58.382
13,20,14,Vergne,10,28.7,2.600,0,1:57.999
14,20,15,Ricciardo,10,31.1,2.300,0,1:58.519
15,20,16,Senna,10,33.3,2.100,0,1:58.905
16,20,17,Kovalainen,10,34.9,1.600,0,2:01.083
17,20,18,Kobayashi,10,38.2,3.300,0,2:00.852
18,20,19,Glock,10,39.1,0.900,0,2:02.696
19,20,20,Pic,10,42.6,3.400,0,2:00.082
20,20,21,de la Rosa,10,50.2,7.600,0,2:00.579
21,20,22,Karthikeyan,10,55.8,5.600,0,1:59.728
22,20,23,Petrov,10,69.5,13.700,1,1:57.823
23,20,24,Massa,10,75.9,6.300,1,1:55.732
0,21,1,Hamilton,21, , ,1,1:56.607
1,21,2,Vettel,21,1.5,1.500,1,1:56.135
2,21,3,Button,21,5.1,3.000,1,1:55.913
3,21,4,Maldonado,21,9.0,3.900,1,1:55.377
4,21,5,Alonso,21,14.0,4.900,1,1:55.032
5,21,6,Di Resta,21,21.0,7.000,1,1:56.105
6,21,7,Webber,21,23.1,2.100,1,1:55.724
7,21,8,Rosberg,21,28.1,5.000,1,1:56.686
8,21,9,Grosjean,21,28.9,0.700,1,1:56.584
9,21,10,Schumacher,21,34.8,5.800,1,1:56.689
10,21,11,Raikkonen,21,35.5,0.600,1,1:56.475
11,21,12,Senna,21,36.8,1.300,1,1:56.276
12,21,13,Vergne,21,40.8,3.900,1,1:56.061
13,21,14,Hulkenberg,21,49.7,8.800,1,2:15.834
14,21,15,Ricciardo,21,52.0,2.200,1,1:56.511
15,21,16,Perez,21,54.3,2.300,1,2:16.553
16,21,17,Kovalainen,21,59.0,4.600,1,1:57.427
17,21,18,Kobayashi,21,68.9,9.900,1,1:57.599
18,21,19,Massa,OUT,74.4,5.400,2,
19,21,20,Glock,21,82.5,8.100,1,1:58.431
20,21,21,Pic,21,85.8,3.300,1,1:58.166
21,21,22,Karthikeyan,OUT,88.6,2.700,1,
22,21,23,de la Rosa,21,109.0,20.400,1,2:22.226
23,21,24,Petrov,21,109.9,0.900,2,2:19.139
0,22,1,Hamilton,22, , ,1,1:56.188
1,22,2,Vettel,22,1.5,1.500,1,1:56.135
2,22,3,Button,22,4.3,2.700,1,1:55.829
3,22,4,Maldonado,22,8.3,4.000,1,1:55.857
4,22,5,Alonso,22,12.4,4.000,1,1:55.012
5,22,6,Di Resta,22,20.2,7.700,1,1:55.775
6,22,7,Webber,22,22.3,2.100,1,1:55.752
7,22,8,Rosberg,22,28.1,5.800,1,1:56.594
8,22,9,Grosjean,22,29.4,1.200,1,1:57.060
9,22,10,Schumacher,22,34.9,5.500,1,1:56.736
10,22,11,Raikkonen,22,35.8,0.800,1,1:56.878
11,22,12,Senna,22,37.0,1.200,1,1:56.768
12,22,13,Vergne,22,40.2,3.200,1,1:55.985
13,22,14,Hulkenberg,22,47.6,7.300,1,1:54.494
14,22,15,Ricciardo,22,51.7,4.100,1,1:56.357
15,22,16,Perez,22,52.6,0.800,1,1:54.868
16,22,17,Kovalainen,22,59.4,6.700,1,1:56.963
17,22,18,Kobayashi,22,70.3,10.900,1,1:57.972
18,22,19,Glock,22,83.6,13.200,1,1:57.669
19,22,20,Pic,22,88.2,4.600,1,1:58.995
