,snap_num,pos,nick,lap,gap,int,pits,t
15,21,16,Vergne,22,46.7,2.700,1,1:41.721
16,21,17,Petrov,22,51.2,4.500,1,1:42.031
17,21,18,Ricciardo,22,53.3,2.000,1,1:42.593
18,21,19,Hulkenberg,22,57.1,3.700,2,1:39.640
19,21,20,Pic,22,70.4,13.300,1,1:41.806
20,21,21,Kovalainen,22,75.9,7.100,2,1:41.088
21,21,22,Glock,22,81.5,5.500,1,1:43.724
22,21,23,de la Rosa,22,90.6,9.100,1,1:44.928
23,21,24,Karthikeyan,21,1L,13.100,1,1:46.067
0,22,1,Vettel,23, , ,1,1:40.198
1,22,2,Grosjean,23,5.7,5.700,1,1:40.488
2,22,3,Raikkonen,23,6.3,0.500,1,1:40.328
3,22,4,Webber,23,17.7,11.400,1,1:41.022
4,22,5,Hamilton,23,22.9,5.100,1,1:41.865
5,22,6,Button,OUT,24.1,1.200,2,
6,22,7,Alonso,23,25.7,1.500,1,1:41.007
7,22,8,Rosberg,OUT,30.0,4.300,2,
8,22,9,Di Resta,23,32.8,2.800,1,1:42.478
9,22,10,Maldonado,23,33.3,0.400,1,1:41.919
10,22,11,Massa,OUT,34.6,1.200,2,
11,22,12,Schumacher,23,36.6,1.900,1,1:41.596
12,22,13,Kobayashi,23,39.1,2.500,1,1:40.366
13,22,14,Senna,23,45.2,6.100,1,1:41.500
14,22,15,Vergne,23,47.8,2.600,1,1:41.320
15,22,16,Petrov,23,53.6,5.700,1,1:42.567
16,22,17,Perez,23,55.2,1.500,2,1:59.698
17,22,18,Ricciardo,23,56.6,1.400,1,1:43.547
