,snap_num,pos,nick,lap,gap,int,pits,t
12,21,13,Button,21,37.9,0.800,0,1:44.849
13,21,14,Vergne,21,39.9,1.900,0,1:45.618
14,21,15,Gutierrez,21,40.5,0.600,1,1:45.658
15,21,16,Kovalainen,21,55.0,14.500,1,1:44.458
16,21,17,Bianchi,21,60.5,5.400,0,1:46.024
17,21,18,Van Der Garde,21,61.4,0.900,0,1:45.872
18,21,19,Pic,21,62.7,1.200,0,1:45.928
19,21,20,Maldonado,21,75.3,12.600,1,1:45.201
20,21,21,Chilton,21,85.0,9.700,1,1:46.842
21,21,22,Sutil,×,20L, ,0,
0,22,1,Vettel,22, , ,0,1:43.384
1,22,2,Grosjean,22,8.3,8.300,0,1:43.781
2,22,3,Webber,22,13.8,5.500,0,1:44.331
3,22,4,Hamilton,22,19.3,5.500,0,1:44.214
4,22,5,Hulkenberg,22,22.9,3.500,0,1:44.172
5,22,6,Perez,22,24.9,2.000,0,1:44.659
6,22,7,Alonso,22,26.0,1.000,0,1:44.151
7,22,8,Bottas,22,28.0,2.000,0,1:44.787
8,22,9,Di Resta,22,34.4,6.300,0,1:45.111
9,22,10,Rosberg,22,35.9,1.500,0,1:44.661
10,22,11,Ricciardo,22,37.2,1.200,0,1:45.095
11,22,12,Massa,22,38.8,1.600,0,1:45.074
12,22,13,Button,OUT,40.0,1.100,1,
13,22,14,Vergne,22,41.7,1.600,0,1:45.070
14,22,15,Gutierrez,22,42.3,0.600,1,1:45.132
15,22,16,Kovalainen,22,56.2,13.800,1,1:44.499
16,22,17,Bianchi,22,63.6,7.300,0,1:46.413
17,22,18,Van Der Garde,22,64.6,1.000,0,1:46.497
18,22,19,Pic,OUT,65.9,1.200,1,
19,22,20,Maldonado,22,77.3,11.300,1,1:45.232
20,22,21,Chilton,22,88.2,10.800,1,1:46.412
21,22,22,Sutil,×,21L, ,0,
0,23,1,Vettel,23, , ,0,1:43.531
1,23,2,Grosjean,23,8.2,8.200,0,1:43.327
2,23,3,Webber,23,14.3,6.000,0,1:43.860
3,23,4,Hamilton,23,20.2,5.900,0,1:44.299
4,23,5,Hulkenberg,23,23.5,3.200,0,1:44.041
5,23,6,Perez,23,26.2,2.600,0,1:44.636
6,23,7,Alonso,23,26.8,0.500,0,1:44.146
7,23,8,Bottas,23,28.9,2.100,0,1:44.287
8,23,9,Di Resta,23,36.0,7.000,0,1:44.984
9,23,10,Rosberg,23,37.6,1.600,0,1:45.093
10,23,11,Ricciardo,23,38.8,1.100,0,1:44.953
11,23,12,Massa,OUT,40.5,1.700,1,
12,23,13,Vergne,23,42.9,2.300,0,1:44.618
13,23,14,Gutierrez,23,43.5,0.500,1,1:44.517
14,23,15,Kovalainen,23,56.9,13.400,1,1:44.117
15,23,16,Button,23,60.3,3.300,1,2:03.657
16,23,17,Bianchi,OUT,66.4,6.100,1,
17,23,18,Van Der Garde,OUT,67.4,1.000,1,
18,23,19,Maldonado,23,79.1,11.600,1,1:45.257
19,23,20,Chilton,23,91.6,12.400,1,1:46.831
20,23,21,Pic,23,92.1,0.400,1,2:09.520
21,23,22,Sutil,×,22L, ,0,
0,24,1,Vettel,23, , ,0,1:43.531
1,24,2,Grosjean,24,8.4,8.400,0,1:43.709
2,24,3,Webber,24,14.2,5.800,0,1:43.480
3,24,4,Hamilton,24,20.8,6.500,0,1:44.103
4,24,5,Hulkenberg,24,24.3,3.400,0,1:44.290
5,24,6,Perez,OUT,28.2,3.900,1,
6,24,7,Alonso,24,28.4,0.100,0,1:45.175
7,24,8,Bottas,24,30.1,1.700,0,1:44.753
8,24,9,Di Resta,OUT,38.0,7.800,1,
9,24,10,Rosberg,OUT,39.5,1.500,1,
10,24,11,Ricciardo,OUT,40.2,0.600,1,
11,24,12,Vergne,24,43.9,3.700,0,1:44.579
12,24,13,Gutierrez,24,44.5,0.600,1,1:44.625
13,24,14,Kovalainen,24,57.6,13.100,1,1:44.232
14,24,15,Massa,24,60.8,3.100,1,2:03.762
15,24,16,Button,24,61.4,0.600,1,1:44.669
16,24,17,Maldonado,24,80.3,18.900,1,1:44.709
17,24,18,Bianchi,24,92.8,12.400,1,2:09.868
18,24,19,Van Der Garde,24,93.5,0.700,1,2:09.577
19,24,20,Pic,24,94.1,0.600,1,1:45.627
